"","Var1","Var2","value"
"2512","word_freq_conference","word_freq_telnet",-0.0137107330632154
"2513","word_freq_telnet","word_freq_conference",-0.0137107330632154
"2514","word_freq_hpl","word_freq_3d",-0.0137080457414569
"2515","word_freq_3d","word_freq_hpl",-0.0137080457414569
"2516","capital_run_length_average","word_freq_85",-0.0137073351052256
"2517","word_freq_85","capital_run_length_average",-0.0137073351052256
"2518","char_freq_openSquareBracket","word_freq_415",0.0136870729874573
"2519","word_freq_415","char_freq_openSquareBracket",0.0136870729874573
"2520","char_freq_openSquareBracket","word_freq_order",0.0136014578523553
"2521","word_freq_order","char_freq_openSquareBracket",0.0136014578523553
"2522","char_freq_semic","word_freq_hpl",0.0135578267591165
"2523","word_freq_hpl","char_freq_semic",0.0135578267591165
"2524","word_freq_meeting","word_freq_cs",-0.0135216387295115
"2525","word_freq_cs","word_freq_meeting",-0.0135216387295115
"2526","capital_run_length_average","char_freq_Hash",0.0134974526838294
"2527","char_freq_Hash","capital_run_length_average",0.0134974526838294
"2528","word_freq_project","word_freq_credit",-0.0134781831369047
"2529","word_freq_credit","word_freq_project",-0.0134781831369047
"2530","capital_run_length_average","word_freq_people",-0.0134463846179385
"2531","word_freq_people","capital_run_length_average",-0.0134463846179385
"2532","word_freq_direct","word_freq_people",-0.0134107448902128
"2533","word_freq_people","word_freq_direct",-0.0134107448902128
"2534","char_freq_exclamationMark","word_freq_will",0.0133690798921301
"2535","word_freq_will","char_freq_exclamationMark",0.0133690798921301
"2536","word_freq_people","word_freq_remove",0.0132952087369848
"2537","word_freq_remove","word_freq_people",0.0132952087369848
"2538","word_freq_3d","word_freq_make",0.0132732321681073
"2539","word_freq_make","word_freq_3d",0.0132732321681073
"2540","word_freq_cs","word_freq_addresses",-0.0132410046476352
"2541","word_freq_addresses","word_freq_cs",-0.0132410046476352
"2542","word_freq_people","word_freq_3d",-0.01319930553481
"2543","word_freq_3d","word_freq_people",-0.01319930553481
"2544","word_freq_conference","word_freq_font",-0.0131679388755412
"2545","word_freq_font","word_freq_conference",-0.0131679388755412
"2546","capital_run_length_average","word_freq_project",-0.0131565049911021
"2547","word_freq_project","capital_run_length_average",-0.0131565049911021
"2548","word_freq_table","word_freq_meeting",0.0131300871758013
"2549","word_freq_meeting","word_freq_table",0.0131300871758013
"2550","char_freq_openBracket","word_freq_meeting",-0.0130818071048661
"2551","word_freq_meeting","char_freq_openBracket",-0.0130818071048661
"2552","word_freq_hpl","word_freq_mail",-0.0130454966832691
"2553","word_freq_mail","word_freq_hpl",-0.0130454966832691
"2554","word_freq_project","word_freq_george",-0.0130111947360431
"2555","word_freq_george","word_freq_project",-0.0130111947360431
"2556","word_freq_receive","word_freq_3d",-0.0129763609642604
"2557","word_freq_3d","word_freq_receive",-0.0129763609642604
"2558","word_freq_parts","word_freq_650",-0.0129624892333904
"2559","word_freq_650","word_freq_parts",-0.0129624892333904
"2560","word_freq_meeting","word_freq_1999",0.0129587493975043
"2561","word_freq_1999","word_freq_meeting",0.0129587493975043
"2562","word_freq_re","word_freq_3d",-0.0129570478159439
"2563","word_freq_3d","word_freq_re",-0.0129570478159439
"2564","word_freq_credit","word_freq_email",0.0129391263307232
"2565","word_freq_email","word_freq_credit",0.0129391263307232
"2566","word_freq_cs","word_freq_telnet",-0.0129218113916671
"2567","word_freq_telnet","word_freq_cs",-0.0129218113916671
"2568","char_freq_dollarSign","word_freq_parts",-0.0129085572637981
"2569","word_freq_parts","char_freq_dollarSign",-0.0129085572637981
"2570","word_freq_email","word_freq_will",0.0129006494860581
"2571","word_freq_will","word_freq_email",0.0129006494860581
"2572","char_freq_openBracket","word_freq_conference",-0.0127947030706196
"2573","word_freq_conference","char_freq_openBracket",-0.0127947030706196
"2574","word_freq_table","word_freq_people",-0.0127779917992679
"2575","word_freq_people","word_freq_table",-0.0127779917992679
"2576","word_freq_table","word_freq_your",0.0127371428906693
"2577","word_freq_your","word_freq_table",0.0127371428906693
"2578","char_freq_Hash","char_freq_dollarSign",0.0126129556598423
"2579","char_freq_dollarSign","char_freq_Hash",0.0126129556598423
"2580","word_freq_project","word_freq_report",-0.0125224230375464
"2581","word_freq_report","word_freq_project",-0.0125224230375464
"2582","word_freq_report","word_freq_internet",0.0124257475117705
"2583","word_freq_internet","word_freq_report",0.0124257475117705
"2584","word_freq_table","word_freq_re",-0.0124065373816437
"2585","word_freq_re","word_freq_table",-0.0124065373816437
"2586","char_freq_openBracket","word_freq_3d",-0.0123703363378336
"2587","word_freq_3d","char_freq_openBracket",-0.0123703363378336
"2588","word_freq_credit","word_freq_will",0.0122387308378815
"2589","word_freq_will","word_freq_credit",0.0122387308378815
"2590","word_freq_data","word_freq_telnet",-0.0122133321861033
"2591","word_freq_telnet","word_freq_data",-0.0122133321861033
"2592","word_freq_parts","word_freq_internet",-0.0121190621324209
"2593","word_freq_internet","word_freq_parts",-0.0121190621324209
"2594","char_freq_openSquareBracket","word_freq_credit",-0.0120713160672776
"2595","word_freq_credit","char_freq_openSquareBracket",-0.0120713160672776
"2596","word_freq_conference","word_freq_415",-0.0120651001401003
"2597","word_freq_415","word_freq_conference",-0.0120651001401003
"2598","word_freq_original","word_freq_people",-0.0120508000036785
"2599","word_freq_people","word_freq_original",-0.0120508000036785
"2600","word_freq_report","word_freq_3d",0.0120082232553271
"2601","word_freq_3d","word_freq_report",0.0120082232553271
"2602","word_freq_internet","word_freq_all",0.0120026003605887
"2603","word_freq_all","word_freq_internet",0.0120026003605887
"2604","word_freq_labs","word_freq_will",-0.0119628905851712
"2605","word_freq_will","word_freq_labs",-0.0119628905851712
"2606","char_freq_semic","word_freq_mail",0.0119453760609197
"2607","word_freq_mail","char_freq_semic",0.0119453760609197
"2608","word_freq_project","word_freq_font",-0.0119305000652378
"2609","word_freq_font","word_freq_project",-0.0119305000652378
"2610","word_freq_edu","word_freq_labs",-0.0119026406175355
"2611","word_freq_labs","word_freq_edu",-0.0119026406175355
"2612","char_freq_Hash","word_freq_cs",-0.0117546596167109
"2613","word_freq_cs","char_freq_Hash",-0.0117546596167109
"2614","word_freq_conference","word_freq_857",-0.011730704859338
"2615","word_freq_857","word_freq_conference",-0.011730704859338
"2616","word_freq_data","word_freq_report",-0.0116937855886216
"2617","word_freq_report","word_freq_data",-0.0116937855886216
"2618","word_freq_lab","word_freq_report",-0.0116333020736594
"2619","word_freq_report","word_freq_lab",-0.0116333020736594
"2620","char_freq_Hash","word_freq_650",-0.0114380305733394
"2621","word_freq_650","char_freq_Hash",-0.0114380305733394
"2622","word_freq_table","word_freq_addresses",-0.0113872858037412
"2623","word_freq_addresses","word_freq_table",-0.0113872858037412
"2624","word_freq_000","word_freq_3d",0.0113676029126913
"2625","word_freq_3d","word_freq_000",0.0113676029126913
"2626","char_freq_Hash","word_freq_pm",-0.0113263528639577
"2627","word_freq_pm","char_freq_Hash",-0.0113263528639577
"2628","word_freq_parts","word_freq_addresses",-0.0113159721667499
"2629","word_freq_addresses","word_freq_parts",-0.0113159721667499
"2630","capital_run_length_average","word_freq_internet",0.0112536884954503
"2631","word_freq_internet","capital_run_length_average",0.0112536884954503
"2632","word_freq_parts","word_freq_technology",-0.011166817772225
"2633","word_freq_technology","word_freq_parts",-0.011166817772225
"2634","word_freq_parts","word_freq_85",-0.0111502528013279
"2635","word_freq_85","word_freq_parts",-0.0111502528013279
"2636","word_freq_pm","word_freq_make",-0.0111343196304932
"2637","word_freq_make","word_freq_pm",-0.0111343196304932
"2638","char_freq_openSquareBracket","word_freq_meeting",0.0110914021355393
"2639","word_freq_meeting","char_freq_openSquareBracket",0.0110914021355393
"2640","char_freq_dollarSign","word_freq_font",-0.0110362370718815
"2641","word_freq_font","char_freq_dollarSign",-0.0110362370718815
"2642","word_freq_money","word_freq_font",-0.0109145780550057
"2643","word_freq_font","word_freq_money",-0.0109145780550057
"2644","capital_run_length_average","word_freq_telnet",-0.0108973873197956
"2645","word_freq_telnet","capital_run_length_average",-0.0108973873197956
"2646","char_freq_dollarSign","word_freq_3d",0.0108623939949776
"2647","word_freq_3d","char_freq_dollarSign",0.0108623939949776
"2648","word_freq_you","word_freq_3d",-0.0108336347523957
"2649","word_freq_3d","word_freq_you",-0.0108336347523957
"2650","word_freq_re","word_freq_lab",-0.0108288752593234
"2651","word_freq_lab","word_freq_re",-0.0108288752593234
"2652","word_freq_original","word_freq_george",0.0107855225070646
"2653","word_freq_george","word_freq_original",0.0107855225070646
"2654","char_freq_Hash","word_freq_857",-0.0107349014013987
"2655","word_freq_857","char_freq_Hash",-0.0107349014013987
"2656","char_freq_openSquareBracket","word_freq_project",-0.0107334070782652
"2657","word_freq_project","char_freq_openSquareBracket",-0.0107334070782652
"2658","word_freq_george","word_freq_hpl",0.010727503817632
"2659","word_freq_hpl","word_freq_george",0.010727503817632
"2660","word_freq_meeting","word_freq_telnet",-0.0107251328510496
"2661","word_freq_telnet","word_freq_meeting",-0.0107251328510496
"2662","char_freq_openSquareBracket","word_freq_telnet",0.0107181228490311
"2663","word_freq_telnet","char_freq_openSquareBracket",0.0107181228490311
"2664","word_freq_george","word_freq_3d",-0.0106843773381837
"2665","word_freq_3d","word_freq_george",-0.0106843773381837
"2666","char_freq_Hash","word_freq_direct",-0.0106614905472086
"2667","word_freq_direct","char_freq_Hash",-0.0106614905472086
"2668","char_freq_Hash","word_freq_415",-0.0106346757259051
"2669","word_freq_415","char_freq_Hash",-0.0106346757259051
"2670","word_freq_technology","word_freq_will",-0.010625728165145
"2671","word_freq_will","word_freq_technology",-0.010625728165145
"2672","capital_run_length_average","word_freq_857",-0.0104981420456006
"2673","word_freq_857","capital_run_length_average",-0.0104981420456006
"2674","word_freq_font","word_freq_receive",-0.0104887470291771
"2675","word_freq_receive","word_freq_font",-0.0104887470291771
"2676","word_freq_hpl","word_freq_will",0.0104833129958296
"2677","word_freq_will","word_freq_hpl",0.0104833129958296
"2678","word_freq_labs","word_freq_3d",-0.0104759515943631
"2679","word_freq_3d","word_freq_labs",-0.0104759515943631
"2680","word_freq_table","word_freq_money",-0.0104577547981747
"2681","word_freq_money","word_freq_table",-0.0104577547981747
"2682","word_freq_meeting","word_freq_data",0.0104427156582306
"2683","word_freq_data","word_freq_meeting",0.0104427156582306
"2684","word_freq_data","word_freq_labs",-0.0104344910920996
"2685","word_freq_labs","word_freq_data",-0.0104344910920996
"2686","char_freq_openBracket","word_freq_parts",-0.0104296083994756
"2687","word_freq_parts","char_freq_openBracket",-0.0104296083994756
"2688","word_freq_cs","word_freq_415",-0.0104276852980423
"2689","word_freq_415","word_freq_cs",-0.0104276852980423
"2690","word_freq_re","word_freq_technology",-0.0104224095607072
"2691","word_freq_technology","word_freq_re",-0.0104224095607072
"2692","word_freq_conference","word_freq_technology",0.0103951353401304
"2693","word_freq_technology","word_freq_conference",0.0103951353401304
"2694","word_freq_table","word_freq_edu",-0.0103695065541519
"2695","word_freq_edu","word_freq_table",-0.0103695065541519
"2696","word_freq_650","word_freq_3d",-0.0103678219783727
"2697","word_freq_3d","word_freq_650",-0.0103678219783727
"2698","word_freq_project","word_freq_meeting",0.0103572921725578
"2699","word_freq_meeting","word_freq_project",0.0103572921725578
"2700","capital_run_length_average","word_freq_over",-0.0102780238194575
"2701","word_freq_over","capital_run_length_average",-0.0102780238194575
"2702","word_freq_internet","word_freq_3d",0.0102680705477467
"2703","word_freq_3d","word_freq_internet",0.0102680705477467
"2704","word_freq_pm","word_freq_lab",0.0102237464660014
"2705","word_freq_lab","word_freq_pm",0.0102237464660014
"2706","word_freq_direct","word_freq_parts",-0.0101902677177646
"2707","word_freq_parts","word_freq_direct",-0.0101902677177646
"2708","word_freq_cs","word_freq_857",-0.0101662625108668
"2709","word_freq_857","word_freq_cs",-0.0101662625108668
"2710","capital_run_length_longest","word_freq_table",-0.0101535465880234
"2711","word_freq_table","capital_run_length_longest",-0.0101535465880234
"2712","word_freq_table","word_freq_george",-0.0100849404384089
"2713","word_freq_george","word_freq_table",-0.0100849404384089
"2714","capital_run_length_total","word_freq_conference",-0.0100332593890359
"2715","word_freq_conference","capital_run_length_total",-0.0100332593890359
"2716","word_freq_over","word_freq_3d",-0.0100141625824329
"2717","word_freq_3d","word_freq_over",-0.0100141625824329
"2718","capital_run_length_average","word_freq_will",-0.0100023958052621
"2719","word_freq_will","capital_run_length_average",-0.0100023958052621
"2720","word_freq_parts","word_freq_george",-0.00996857744191931
"2721","word_freq_george","word_freq_parts",-0.00996857744191931
"2722","word_freq_edu","word_freq_parts",-0.00995058978119175
"2723","word_freq_parts","word_freq_edu",-0.00995058978119175
"2724","char_freq_Hash","word_freq_data",-0.00992848387163258
"2725","word_freq_data","char_freq_Hash",-0.00992848387163258
"2726","word_freq_direct","word_freq_order",-0.00986678933767128
"2727","word_freq_order","word_freq_direct",-0.00986678933767128
"2728","word_freq_table","word_freq_address",-0.00981776472033484
"2729","word_freq_address","word_freq_table",-0.00981776472033484
"2730","word_freq_edu","word_freq_you",-0.00978659412364594
"2731","word_freq_you","word_freq_edu",-0.00978659412364594
"2732","word_freq_cs","word_freq_make",-0.00970272279040953
"2733","word_freq_make","word_freq_cs",-0.00970272279040953
"2734","word_freq_report","word_freq_over",0.00967301563050899
"2735","word_freq_over","word_freq_report",0.00967301563050899
"2736","word_freq_parts","word_freq_credit",0.00967095477230587
"2737","word_freq_credit","word_freq_parts",0.00967095477230587
"2738","char_freq_Hash","word_freq_85",-0.00965038915824842
"2739","word_freq_85","char_freq_Hash",-0.00965038915824842
"2740","char_freq_dollarSign","word_freq_address",-0.00960549134534045
"2741","word_freq_address","char_freq_dollarSign",-0.00960549134534045
"2742","word_freq_conference","word_freq_pm",0.00954623750008494
"2743","word_freq_pm","word_freq_conference",0.00954623750008494
"2744","capital_run_length_longest","word_freq_parts",-0.00948669215824266
"2745","word_freq_parts","capital_run_length_longest",-0.00948669215824266
"2746","char_freq_semic","word_freq_415",-0.00929038279315665
"2747","word_freq_415","char_freq_semic",-0.00929038279315665
"2748","word_freq_original","word_freq_3d",-0.00926756516460744
"2749","word_freq_3d","word_freq_original",-0.00926756516460744
"2750","word_freq_will","word_freq_over",0.00926360076477913
"2751","word_freq_over","word_freq_will",0.00926360076477913
"2752","word_freq_report","word_freq_address",-0.00920646531167123
"2753","word_freq_address","word_freq_report",-0.00920646531167123
"2754","word_freq_edu","word_freq_3d",-0.00918103046877786
"2755","word_freq_3d","word_freq_edu",-0.00918103046877786
"2756","word_freq_free","word_freq_address",-0.00911684539962294
"2757","word_freq_address","word_freq_free",-0.00911684539962294
"2758","char_freq_openSquareBracket","char_freq_semic",0.00906998167240562
"2759","char_freq_semic","char_freq_openSquareBracket",0.00906998167240562
"2760","word_freq_direct","word_freq_business",0.00906444344553611
"2761","word_freq_business","word_freq_direct",0.00906444344553611
"2762","word_freq_re","word_freq_direct",-0.00892580866421069
"2763","word_freq_direct","word_freq_re",-0.00892580866421069
"2764","word_freq_technology","word_freq_report",0.0089243017533128
"2765","word_freq_report","word_freq_technology",0.0089243017533128
"2766","word_freq_parts","word_freq_address",-0.00892180792674472
"2767","word_freq_address","word_freq_parts",-0.00892180792674472
"2768","capital_run_length_average","word_freq_cs",-0.00889458935718309
"2769","word_freq_cs","capital_run_length_average",-0.00889458935718309
"2770","word_freq_george","word_freq_hp",-0.00886105834700152
"2771","word_freq_hp","word_freq_george",-0.00886105834700152
"2772","char_freq_semic","word_freq_857",-0.00885297097476537
"2773","word_freq_857","char_freq_semic",-0.00885297097476537
"2774","word_freq_font","word_freq_address",-0.00884976572105304
"2775","word_freq_address","word_freq_font",-0.00884976572105304
"2776","char_freq_Hash","word_freq_make",-0.00884436772256621
"2777","word_freq_make","char_freq_Hash",-0.00884436772256621
"2778","char_freq_openSquareBracket","word_freq_re",0.00883756828700069
"2779","word_freq_re","char_freq_openSquareBracket",0.00883756828700069
"2780","word_freq_edu","word_freq_650",-0.00882173463186098
"2781","word_freq_650","word_freq_edu",-0.00882173463186098
"2782","char_freq_openBracket","word_freq_over",-0.00870497165909636
"2783","word_freq_over","char_freq_openBracket",-0.00870497165909636
"2784","word_freq_re","word_freq_telnet",-0.00869090039991035
"2785","word_freq_telnet","word_freq_re",-0.00869090039991035
"2786","word_freq_project","word_freq_original",0.00868401279727788
"2787","word_freq_original","word_freq_project",0.00868401279727788
"2788","word_freq_labs","word_freq_mail",0.00867688699718747
"2789","word_freq_mail","word_freq_labs",0.00867688699718747
"2790","word_freq_parts","word_freq_telnet",-0.00866380728270892
"2791","word_freq_telnet","word_freq_parts",-0.00866380728270892
"2792","char_freq_Hash","word_freq_conference",-0.00857476689164051
"2793","word_freq_conference","char_freq_Hash",-0.00857476689164051
"2794","word_freq_report","word_freq_all",0.0085522430895022
"2795","word_freq_all","word_freq_report",0.0085522430895022
"2796","char_freq_exclamationMark","word_freq_report",-0.00849897784993554
"2797","word_freq_report","char_freq_exclamationMark",-0.00849897784993554
"2798","word_freq_table","word_freq_font",-0.00843601639973184
"2799","word_freq_font","word_freq_table",-0.00843601639973184
"2800","capital_run_length_average","word_freq_000",0.00837232749128259
"2801","word_freq_000","capital_run_length_average",0.00837232749128259
"2802","capital_run_length_total","word_freq_remove",-0.00834351671266605
"2803","word_freq_remove","capital_run_length_total",-0.00834351671266605
"2804","word_freq_free","word_freq_order",0.00826924826226726
"2805","word_freq_order","word_freq_free",0.00826924826226726
"2806","word_freq_font","word_freq_mail",0.00820022714680737
"2807","word_freq_mail","word_freq_font",0.00820022714680737
"2808","word_freq_meeting","word_freq_415",-0.00818768511448347
"2809","word_freq_415","word_freq_meeting",-0.00818768511448347
"2810","capital_run_length_average","char_freq_openSquareBracket",-0.00817958941125233
"2811","char_freq_openSquareBracket","capital_run_length_average",-0.00817958941125233
"2812","word_freq_your","word_freq_3d",0.00817585385239073
"2813","word_freq_3d","word_freq_your",0.00817585385239073
"2814","capital_run_length_average","word_freq_conference",-0.00811394819829436
"2815","word_freq_conference","capital_run_length_average",-0.00811394819829436
"2816","word_freq_meeting","word_freq_3d",-0.00809486638119062
"2817","word_freq_3d","word_freq_meeting",-0.00809486638119062
"2818","word_freq_data","word_freq_3d",-0.00807525515534189
"2819","word_freq_3d","word_freq_data",-0.00807525515534189
"2820","word_freq_project","word_freq_cs",-0.00804976317433518
"2821","word_freq_cs","word_freq_project",-0.00804976317433518
"2822","word_freq_parts","word_freq_hp",0.00804110328474643
"2823","word_freq_hp","word_freq_parts",0.00804110328474643
"2824","char_freq_Hash","word_freq_internet",-0.00801223134528141
"2825","word_freq_internet","char_freq_Hash",-0.00801223134528141
"2826","capital_run_length_average","word_freq_email",-0.00797948390129016
"2827","word_freq_email","capital_run_length_average",-0.00797948390129016
"2828","word_freq_parts","word_freq_make",-0.00796025997955849
"2829","word_freq_make","word_freq_parts",-0.00796025997955849
"2830","word_freq_font","word_freq_over",0.00795643280161336
"2831","word_freq_over","word_freq_font",0.00795643280161336
"2832","word_freq_parts","word_freq_money",-0.007912968429614
"2833","word_freq_money","word_freq_parts",-0.007912968429614
"2834","char_freq_semic","word_freq_parts",0.00788584793449626
"2835","word_freq_parts","char_freq_semic",0.00788584793449626
"2836","char_freq_semic","word_freq_meeting",-0.00781698791839385
"2837","word_freq_meeting","char_freq_semic",-0.00781698791839385
"2838","word_freq_table","word_freq_business",-0.00779893266802599
"2839","word_freq_business","word_freq_table",-0.00779893266802599
"2840","word_freq_lab","word_freq_3d",-0.00779752304773773
"2841","word_freq_3d","word_freq_lab",-0.00779752304773773
"2842","word_freq_meeting","word_freq_857",-0.00779641296756183
"2843","word_freq_857","word_freq_meeting",-0.00779641296756183
"2844","word_freq_1999","word_freq_3d",-0.00776125270670971
"2845","word_freq_3d","word_freq_1999",-0.00776125270670971
"2846","word_freq_parts","word_freq_415",-0.00775009040404534
"2847","word_freq_415","word_freq_parts",-0.00775009040404534
"2848","word_freq_re","word_freq_meeting",0.00768566809709459
"2849","word_freq_meeting","word_freq_re",0.00768566809709459
"2850","capital_run_length_average","word_freq_money",0.00768108670529321
"2851","word_freq_money","capital_run_length_average",0.00768108670529321
"2852","word_freq_remove","word_freq_make",0.00766855307269058
"2853","word_freq_make","word_freq_remove",0.00766855307269058
"2854","word_freq_direct","word_freq_3d",-0.00764349540910987
"2855","word_freq_3d","word_freq_direct",-0.00764349540910987
"2856","word_freq_parts","word_freq_857",-0.00762769730506672
"2857","word_freq_857","word_freq_parts",-0.00762769730506672
"2858","word_freq_table","word_freq_credit",-0.00753730729562892
"2859","word_freq_credit","word_freq_table",-0.00753730729562892
"2860","word_freq_telnet","word_freq_3d",-0.0075292266824175
"2861","word_freq_3d","word_freq_telnet",-0.0075292266824175
"2862","word_freq_table","word_freq_order",0.00752092014237057
"2863","word_freq_order","word_freq_table",0.00752092014237057
"2864","word_freq_free","word_freq_3d",0.00743206182654099
"2865","word_freq_3d","word_freq_free",0.00743206182654099
"2866","char_freq_openSquareBracket","word_freq_mail",0.00735690950366917
"2867","word_freq_mail","char_freq_openSquareBracket",0.00735690950366917
"2868","capital_run_length_total","word_freq_you",-0.0073073739643306
"2869","word_freq_you","capital_run_length_total",-0.0073073739643306
"2870","char_freq_semic","word_freq_address",-0.00728175470673694
"2871","word_freq_address","char_freq_semic",-0.00728175470673694
"2872","char_freq_semic","word_freq_project",-0.00725679869057055
"2873","word_freq_project","char_freq_semic",-0.00725679869057055
"2874","char_freq_Hash","word_freq_credit",0.00721356733981696
"2875","word_freq_credit","char_freq_Hash",0.00721356733981696
"2876","word_freq_conference","word_freq_george",0.00719381042733802
"2877","word_freq_george","word_freq_conference",0.00719381042733802
"2878","word_freq_project","word_freq_technology",0.00717794584262016
"2879","word_freq_technology","word_freq_project",0.00717794584262016
"2880","word_freq_parts","word_freq_your",-0.00716038396285106
"2881","word_freq_your","word_freq_parts",-0.00716038396285106
"2882","char_freq_openSquareBracket","word_freq_3d",-0.00714813320927264
"2883","word_freq_3d","char_freq_openSquareBracket",-0.00714813320927264
"2884","word_freq_re","word_freq_hpl",-0.00713718634104512
"2885","word_freq_hpl","word_freq_re",-0.00713718634104512
"2886","word_freq_table","word_freq_cs",-0.00699856435975586
"2887","word_freq_cs","word_freq_table",-0.00699856435975586
"2888","word_freq_parts","word_freq_lab",-0.00692588393237232
"2889","word_freq_lab","word_freq_parts",-0.00692588393237232
"2890","word_freq_3d","word_freq_address",-0.00692321250144789
"2891","word_freq_address","word_freq_3d",-0.00692321250144789
"2892","capital_run_length_total","word_freq_data",0.00691917850930801
"2893","word_freq_data","capital_run_length_total",0.00691917850930801
"2894","word_freq_font","word_freq_free",-0.00688486608404073
"2895","word_freq_free","word_freq_font",-0.00688486608404073
"2896","word_freq_receive","word_freq_address",-0.00686382199345239
"2897","word_freq_address","word_freq_receive",-0.00686382199345239
"2898","char_freq_Hash","char_freq_openSquareBracket",-0.0068625805829387
"2899","char_freq_openSquareBracket","char_freq_Hash",-0.0068625805829387
"2900","word_freq_re","word_freq_george",-0.00686047874590735
"2901","word_freq_george","word_freq_re",-0.00686047874590735
"2902","word_freq_original","word_freq_data",0.00683519842846605
"2903","word_freq_data","word_freq_original",0.00683519842846605
"2904","word_freq_415","word_freq_3d",-0.00672884734973121
"2905","word_freq_3d","word_freq_415",-0.00672884734973121
"2906","word_freq_857","word_freq_3d",-0.00671658417556393
"2907","word_freq_3d","word_freq_857",-0.00671658417556393
"2908","word_freq_original","word_freq_parts",-0.00663049644929905
"2909","word_freq_parts","word_freq_original",-0.00663049644929905
"2910","word_freq_report","word_freq_will",0.00661426738111528
"2911","word_freq_will","word_freq_report",0.00661426738111528
"2912","char_freq_openSquareBracket","word_freq_lab",0.0065747773064478
"2913","word_freq_lab","char_freq_openSquareBracket",0.0065747773064478
"2914","char_freq_Hash","word_freq_report",0.00654510802462323
"2915","word_freq_report","char_freq_Hash",0.00654510802462323
"2916","capital_run_length_longest","word_freq_you",0.006530175489849
"2917","word_freq_you","capital_run_length_longest",0.006530175489849
"2918","word_freq_technology","word_freq_3d",-0.00651485426029827
"2919","word_freq_3d","word_freq_technology",-0.00651485426029827
"2920","capital_run_length_average","word_freq_table",-0.00646456284118174
"2921","word_freq_table","capital_run_length_average",-0.00646456284118174
"2922","char_freq_Hash","word_freq_technology",0.00645237514188097
"2923","word_freq_technology","char_freq_Hash",0.00645237514188097
"2924","word_freq_table","word_freq_internet",-0.00639726750594141
"2925","word_freq_internet","word_freq_table",-0.00639726750594141
"2926","char_freq_dollarSign","char_freq_semic",0.00639204174434465
"2927","char_freq_semic","char_freq_dollarSign",0.00639204174434465
"2928","word_freq_parts","word_freq_email",0.00637470191648362
"2929","word_freq_email","word_freq_parts",0.00637470191648362
"2930","word_freq_conference","word_freq_table",-0.00634914014845164
"2931","word_freq_table","word_freq_conference",-0.00634914014845164
"2932","word_freq_cs","word_freq_parts",-0.00633845935437642
"2933","word_freq_parts","word_freq_cs",-0.00633845935437642
"2934","char_freq_openSquareBracket","word_freq_conference",-0.00630955797517286
"2935","word_freq_conference","char_freq_openSquareBracket",-0.00630955797517286
"2936","word_freq_re","word_freq_labs",-0.00627508416409353
"2937","word_freq_labs","word_freq_re",-0.00627508416409353
"2938","word_freq_conference","word_freq_original",-0.00623797890312503
"2939","word_freq_original","word_freq_conference",-0.00623797890312503
"2940","word_freq_project","word_freq_1999",0.00622652045281533
"2941","word_freq_1999","word_freq_project",0.00622652045281533
"2942","word_freq_85","word_freq_3d",-0.00612198511603761
"2943","word_freq_3d","word_freq_85",-0.00612198511603761
"2944","capital_run_length_total","char_freq_openSquareBracket",0.00601562594569096
"2945","char_freq_openSquareBracket","capital_run_length_total",0.00601562594569096
"2946","capital_run_length_average","word_freq_parts",-0.00601183563188232
"2947","word_freq_parts","capital_run_length_average",-0.00601183563188232
"2948","word_freq_direct","word_freq_internet",-0.00598765355899869
"2949","word_freq_internet","word_freq_direct",-0.00598765355899869
"2950","word_freq_project","word_freq_3d",-0.00593319199527752
"2951","word_freq_3d","word_freq_project",-0.00593319199527752
"2952","word_freq_meeting","word_freq_all",-0.00581075923798827
"2953","word_freq_all","word_freq_meeting",-0.00581075923798827
"2954","char_freq_openBracket","word_freq_report",-0.00580446076707688
"2955","word_freq_report","char_freq_openBracket",-0.00580446076707688
"2956","word_freq_direct","word_freq_email",0.00574285777577711
"2957","word_freq_email","word_freq_direct",0.00574285777577711
"2958","char_freq_semic","word_freq_data",-0.00569070440800526
"2959","word_freq_data","char_freq_semic",-0.00569070440800526
"2960","word_freq_cs","word_freq_3d",-0.00567037937969917
"2961","word_freq_3d","word_freq_cs",-0.00567037937969917
"2962","word_freq_meeting","word_freq_george",-0.00549288155775998
"2963","word_freq_george","word_freq_meeting",-0.00549288155775998
"2964","char_freq_Hash","word_freq_addresses",-0.005446203493372
"2965","word_freq_addresses","char_freq_Hash",-0.005446203493372
"2966","word_freq_credit","word_freq_3d",-0.00538136837642442
"2967","word_freq_3d","word_freq_credit",-0.00538136837642442
"2968","word_freq_addresses","word_freq_address",0.00532982125226694
"2969","word_freq_address","word_freq_addresses",0.00532982125226694
"2970","capital_run_length_average","word_freq_3d",0.0052604633514904
"2971","word_freq_3d","capital_run_length_average",0.0052604633514904
"2972","word_freq_meeting","word_freq_report",0.00520611570368964
"2973","word_freq_report","word_freq_meeting",0.00520611570368964
"2974","word_freq_conference","word_freq_labs",-0.00517235953968281
"2975","word_freq_labs","word_freq_conference",-0.00517235953968281
"2976","capital_run_length_total","word_freq_table",0.0051577123611032
"2977","word_freq_table","capital_run_length_total",0.0051577123611032
"2978","word_freq_conference","word_freq_re",0.00512534210835471
"2979","word_freq_re","word_freq_conference",0.00512534210835471
"2980","word_freq_table","word_freq_labs",-0.00504475524096298
"2981","word_freq_labs","word_freq_table",-0.00504475524096298
"2982","word_freq_technology","word_freq_data",-0.00501183740346475
